TLANAME,CRASHROAD,CRASHDIST,CRASHDIRN,INTSN,SIDEROAD,CRASHID,CRASHDATE,CRASHDOW,CRASHTIME,MVMT,VEHICLES,CAUSES,OBJECTSSTRUCK,ROADCURVE,ROADWET,LIGHT,WTHRa,JUNCTYPE,TRAFCTRL,ROADMARK,SPDLIM,CRASHFATALCNT,CRASHSEVCNT,CRASHMINCNT,PERSAGE1,PERSAGE2,EASTING,NORTHING
Tasman District,6/116/13.059,300,E, ,WAVERLEY ST,201442803,01/09/2014,Mon,630,CB,CE1,129A 353A ,,R,D,TO,F , ,N,C,50,0,0,0,,,1615138,5423798
Tasman District,6/116/13.089,, ,I,LOWER QUEEN ST,201433304,08/04/2014,Tue,645,FB,CS24,181A ,,R,W,DO,L ,X,T,R,50,0,0,0,,,1615207,5423856
Tasman District,6/116/13.089,, ,I,QUEEN ST,201411055,02/02/2014,Sun,1710,HA,CS1S,322B ,,R,D,B ,F ,X,T,R,50,0,0,1,,13,1615207,5423856
Tasman District,6/116/13.459,20,E, ,WAVERLEY ST,201416805,24/10/2014,Fri,1715,MA,CW1C,103A 112A 373B ,,R,D,B ,F , ,N,C,50,0,0,1,,,1614922,5423620
Tasman District,6/116/13.459,100,W, ,WAVERLEY ST,201432439,10/02/2014,Mon,2340,EA,CE1C,129A 195A ,M,R,D,DO,F , , ,P,50,0,0,0,,,1614830,5423543
Tasman District,6/116/13.809,450,S, ,WAVERLEY ST,201418505,10/12/2014,Wed,1408,EA,CN1C,129A 350A ,M,R,W,OF,H , ,N,C,50,0,0,1,,,1614561,5423320
Tasman District,6/116/14.273,200,N, ,APPLEBY HIGHWAY,201415456,20/08/2014,Wed,1544,NA,TN1E,506B 713B ,K,R,D,B ,F , , ,C,50,0,1,0,,,1614204,5423023
Tasman District,6/131/3.092,, ,I,ANISEED VALLEY ROAD,201418572,24/12/2014,Wed,940,HA,CS2C,301A ,,R,D,BF,F ,X,S,C,100,0,0,2,,,1611693,5420932
Tasman District,6/131/3.092,, ,I,ANISEED VALLEY ROAD,201412992,17/06/2014,Tue,831,JA,CS1T,301B 377B ,,R,W,O ,F ,X,S,C,100,0,0,2,,,1611693,5420932
Tasman District,6/131/3.092,, ,I,EDENS ROAD,201415654,02/07/2014,Wed,749,LB,CE1V,303B 375B 402B ,,R,W,B ,F ,X,S,C,100,0,1,1,,,1611693,5420932
Tasman District,6/131/3.122,30,W, ,EDENS ROAD,201437558,16/06/2014,Mon,655,CB,CN1,195A ,F,R,W,DN,L , , ,C,100,0,0,0,,,1611669,5420913
Tasman District,6/131/4.615,, ,I,CLOVER ROAD,201438302,08/05/2014,Thu,1100,FA,VS1C,181A 331A 687A 800 ,,R,W,O ,F ,X,S,C,100,0,0,0,,,1610516,5419965
Tasman District,6/131/5.92,, ,I,ELLIS ST,201448244,17/11/2014,Mon,745,HA,SW14,302B 375B ,,R,W,O ,M ,X,G,C,80,0,0,0,,,1609522,5419119
Tasman District,6/131/12.352,150,E, ,ARROW ST,201435924,16/04/2014,Wed,1200,DA,TW1,111A 129A 136A 815 ,F,M,W,OF,F , ,N,C,50,0,0,0,,,1604207,5416317
Tasman District,WHITBY ROAD,, ,I,PIGEON VALLEY ROAD,201430376,23/01/2014,Thu,740,HA,CS2T,302A ,,R,D,B ,F ,X,G,C,50,0,0,0,,,1603534,5416225
Tasman District,6/131/13.567,, ,I,EIGHTY EIGHT VALLEY ROAD,201410706,03/03/2014,Mon,515,CB,TW1,111A 131A ,F,R,D,DN,F ,T,N,C,100,0,1,0,,,1603152,5415901
Tasman District,6/131/14.227,660,W, ,EIGHTY EIGHT VALLEY ROAD,201413108,18/05/2014,Sun,2052,CC,4N1,130A 501A ,F,R,D,DN,F , , ,C,100,0,1,0,,,1602503,5415878
Tasman District,6/131/15.346,400,W, ,BAIGENT VALLEY ROAD,201437451,03/06/2014,Tue,815,FA,CE14,363A 802 902 ,T,R,I,B ,FF, , ,C,100,0,0,0,,,1601477,5415444
Tasman District,6/150/2.265,100,N, ,TIDD ROAD,201439338,28/06/2014,Sat,1920,CB,CN1,420A ,P,R,D,DN,F , ,N,C,100,0,0,0,,,1597564,5412316
Tasman District,6/150/9.339,400,N, ,SPOONERS TOP,201418609,27/09/2014,Sat,1350,CA,MS1,191A ,,R,W,ON,L , ,N,C,100,0,0,1,,,1592638,5407926
Tasman District,6/150/9.739,, ,A,SPOONERS TOP,201412211,20/04/2014,Sun,1303,JA,CN1C,301B 375B ,,E,D,BN,F ,X,S,L,100,0,0,1,,,1592268,5407917
Tasman District,6/150/14.166,4300,S, ,MOTUEKA VALLEY HIGHWAY,201410634,11/02/2014,Tue,1530,DB,CN1,121A 410A ,FT,E,D,B ,F , ,N,C,100,0,1,0,,,1588710,5408265
Tasman District,6/170/12.336,500,S, ,KORERE-TOPHOUSE ROAD,201436260,02/05/2014,Fri,1515,DB,CS1,410A ,C,E,D,B ,F , , ,C,100,0,0,0,,,1582871,5400879
Tasman District,6/184/1.715,1700,S, ,CLARK BR,201445100,10/09/2014,Wed,2100,CB,CN1,130A ,F,R,D,DN,F , , ,C,100,0,0,0,,,1581221,5397709
Tasman District,6/184/3.841,6300,S, ,KORERE-TOPHOUSE ROAD,201450806,20/10/2014,Mon,2330,CB,4N1,410A ,,R,D,DN,F , ,N,C,100,0,0,0,,,1580368,5395805
Tasman District,6/184/10.551,400,E, ,HOPE SADDLE,201411904,29/03/2014,Sat,1650,DA,MN1,135A 811 812 ,G,S,D,ON,F , ,N,C,100,0,0,1,,,1577015,5391416
Tasman District,6/196/0.513,500,W, ,HOPE SADDLE,201412652,24/03/2014,Mon,1545,DA,CE1,131A 504A ,E,M,D,BN,F , ,N,N,100,0,1,0,,,1576187,5391419
Tasman District,6/196/0.713,700,S, ,HOPE SADDLE,201450916,26/12/2014,Fri,1230,DA,VN1,131A 358A ,C,S,D,B ,F , , ,C,100,0,0,0,,,1575993,5391388
Tasman District,6/209/0.03,6000,S, ,LAMB VALLEY ROAD,201434007,23/03/2014,Sun,1630,CB,CN1,130A 410A ,,R,D,B ,F , ,N,C,100,0,0,0,,,1568096,5384092
Tasman District,6/209/10.107,3400,E, ,RAIT ROAD,201411022,13/01/2014,Mon,1545,DB,CE1,131A 407A ,V,E,D,O ,F , , ,C,100,0,0,3,,,1559511,5383221
Tasman District,6/209/13.241,2900,E, ,OWEN VALLEY WEST ROAD,201450302,27/12/2014,Sat,915,CB,CW1,130A 350A 410A ,F,R,D,BN,F , ,N,C,100,0,0,0,,,1556731,5383977
Tasman District,6/225/0.099,1000,S, ,COAL CREEK BR,201440401,20/07/2014,Sun,30,CB,CS1,410A ,F,R,D,DN,F , ,N,C,100,0,0,0,,,1554261,5385041
Tasman District,6/225/1.049,50,S, ,COAL CREEK BR,201400178,24/08/2014,Sun,1445,BC,CS1T,121A 134A ,,M,D,B ,F , ,N,C,100,1,1,0,,,1553326,5385055
Tasman District,6/225/1.099,, ,A,COAL CREEK BR,201414054,18/07/2014,Fri,655,DA,CS1,110A 135A 802 840 905 ,C,M,I,DN,SF, ,N,C,100,0,0,1,,,1553276,5385054
Tasman District,6/225/6.982,2000,S, ,CLAYBANK BR,201433628,29/01/2014,Wed,1030,DA,4S1,131A 350A ,,M,D,B ,F , , ,C,100,0,0,0,,,1550586,5380146
Tasman District,6/239/3.609,30,S, ,WALLER ST,201415498,29/03/2014,Sat,1050,DA,CS1,131A 407A ,FT,M,D,O ,F , , ,C,100,0,0,1,,,1544869,5372247
Tasman District,6/239/4.577,50,W, ,FAIRFAX ST,201446357,24/10/2014,Fri,1709,MO,VW14,385A ,M,R,D,BF,F , ,N,C,50,0,0,0,,,1543913,5372198
Tasman District,6/239/7.41,, ,I,DOUGHBOY ROAD,201445968,23/10/2014,Thu,2040,DA,CW1,111A 129A 131A 404A ,V,E,D,DN,F ,T,N,C,100,0,0,0,,,1541296,5372755
Tasman District,6/239/8.21,800,W, ,DOUGHBOY ROAD,201450800,23/12/2014,Tue,1730,AO,VW1C,129A ,,R,D,BF,F , ,N,C,100,0,0,0,,,1540673,5373243
Tasman District,6/239/9.959,500,N, ,DOUGHBOY CREEK BR,201442946,27/08/2014,Wed,450,EC,TW1,130A 341A 822 ,L,M,D,DN,F , , ,C,100,0,0,0,,,1539391,5374236
Tasman District,6/255/1.463,1500,W, ,SH 65,201439863,08/06/2014,Sun,1430,DA,VE1,131A 412A 801 ,X,M,W,O ,L , , ,C,100,0,0,0,,,1533851,5374028
Tasman District,6/255/5.869,200,S, ,NEWTON BR,201444253,14/09/2014,Sun,1700,BF,CE14,111A 132A 688A ,,M,D,B ,F , , ,C,100,0,0,0,,,1531761,5374824
Tasman District,60/0/1.383,, ,I,MCSHANE ROAD,201439138,19/06/2014,Thu,950,LB,CS1C,303B ,,R,D,B ,F ,X,S,C,100,0,0,0,,,1613141,5423965
Tasman District,60/0/4.19,5,S, ,LANSDOWNE ROAD,201431520,28/01/2014,Tue,815,FD,VN1C,181A 191B ,,R,D,BF,F ,T,S,C,100,0,0,0,,,1611349,5426126
Tasman District,LANSDOWNE ROAD,, ,I,60/0/4.195,201431790,09/02/2014,Sun,1530,LB,4S14,197A 301B 375B ,,R,D,B ,F ,T,S,P,100,0,0,0,,,1611346,5426130
Tasman District,60/0/4.195,, ,I,LANSDOWNE ROAD,201437960,24/05/2014,Sat,1935,BC,CS1C,111A 122A 353A ,,R,D,B ,F ,T,S,C,100,0,0,0,,,1611346,5426130
Tasman District,60/0/4.968,400,E, ,RIVER ROAD,201438187,28/04/2014,Mon,1338,QG,4W1T,129A 665A ,,R,D,BN,F , ,N,L,100,0,0,0,,,1610848,5426721
Tasman District,60/0/5.921,, ,I,COTTERELL ROAD,201436257,17/03/2014,Mon,1100,FA,CE1C,181A 387A 404A 404B ,,R,D,B ,F ,X,S,C,100,0,0,0,,,1610120,5427319
Tasman District,60/0/6.446,180,E, ,REDWOOD ROAD,201441469,02/08/2014,Sat,240,CB,CE1,101A 110A ,V,R,W,DO,M , ,N,L,100,0,0,0,,,1609670,5427589
Tasman District,60/0/7.126,500,W, ,REDWOOD ROAD,201448082,20/11/2014,Thu,745,FA,CE1C,331A 351A 817 902 ,,E,D,B ,F , , ,C,100,0,0,0,,,1609086,5427937
Tasman District,60/0/8.572,250,S, ,PUKEKO LANE,201431119,01/03/2014,Sat,2215,DA,CN1,103A 111A ,G,M,D,DO,F , ,N,C,100,0,0,0,,,1607815,5428568
Tasman District,60/0/10.256,500,N, ,MAISEY ROAD,201440691,27/07/2014,Sun,650,CA,CS1,103A 130A 402A 407A ,,R,D,DN,F , , ,L,100,0,0,0,,,1606583,5429613
Tasman District,60/15/3.179,200,N, ,TASMAN VIEW ROAD,201436996,28/05/2014,Wed,30,DA,CN1,101A 111A 131A 804 817 ,C,E,D,DN,F , , ,N,100,0,0,0,,,1604104,5435682
Tasman District,60/15/3.979,1000,N, ,TASMAN VIEW ROAD,201430611,18/01/2014,Sat,2230,DA,VN1,103A ,G,E,D,DN,F , ,N,C,100,0,0,0,,,1603963,5436458
Tasman District,60/15/8.067,50,N, ,HARLEY ROAD,201412148,15/05/2014,Thu,2136,DB,CN1,131A 404A ,,E,D,DN,F , , ,C,100,0,0,2,,,1603781,5440446
Tasman District,60/15/8.616,, ,I,JOHNSTONE LOOP S,201443195,26/08/2014,Tue,1110,DB,CN1,129A ,F,M,D,B ,F ,T,N,C,100,0,0,0,,,1603921,5440961
Tasman District,60/15/9.21,50,S, ,WOOD LOOP,201430823,20/01/2014,Mon,1520,QG,CS1,665A ,,R,D,ON,F , ,N,C,100,0,0,0,,,1603584,5441448
Tasman District,60/15/12.426,, ,I,MOANA LOOP N,201450492,02/12/2014,Tue,1715,CB,CN1,129A ,Z,R,D,BN,F ,T,S,C,100,0,0,0,,,1601467,5443815
Tasman District,60/15/13.709,, ,I,ROBINSON ROAD,201415457,01/08/2014,Fri,1608,GD,CS1C,330A 386A 387A 387 ,,R,D,TN,F ,T,G,C,100,0,1,0,,,1600997,5444957
Tasman District,60/15/13.768,150,N, ,ROWLING LOOP N,201440314,12/07/2014,Sat,2207,AD,CN1V,130A ,EZ,R,W,DN,F , , ,C,100,0,0,0,,,1600964,5445006
Tasman District,60/15/15.884,100,N, ,COURTNEY ST EAST,201441470,30/07/2014,Wed,1130,MC,CS1C,372B ,,R,D,O ,F , ,N,C,50,0,0,0,,,1600855,5447022
Tasman District,60/33/0.254,50,N, ,MONAHAN ST,201435651,21/04/2014,Mon,1200,GA,CS1C,331A 358A 402A 929 ,,R,D,B ,F ,D, ,C,50,0,0,0,,,1600887,5447694
Tasman District,60/33/0.422,120,S, ,WRATT ST,201430899,19/02/2014,Wed,1635,FD,CS1CC,181A ,,R,D,BF,F , ,N,C,50,0,0,0,,,1600893,5447862
Tasman District,60/33/0.718,, ,I,LOWE ST,201433163,06/03/2014,Thu,1710,JA,CS1C,302B ,,R,D,B ,F ,T,G,C,50,0,0,0,,,1600905,5448158
Tasman District,60/33/0.974,, ,I,WHAKAREWA ST,201434367,05/04/2014,Sat,1725,KA,CN1C,302B ,,R,D,B ,F ,X,G,C,50,0,0,0,,,1600912,5448413
Tasman District,60/33/0.974,, ,I,WOODLAND AVENUE,201434796,06/04/2014,Sun,235,DB,CS1,103A 131A ,F,S,D,DO,F ,T,G,C,50,0,0,0,,,1600912,5448413
Tasman District,60/33/1.272,20,N, ,TUDOR ST,201431098,05/02/2014,Wed,1500,FD,CS1X4,181A 331A 350A ,,R,D,B ,F , ,N,C,50,0,0,0,,,1600924,5448711
Tasman District,WALLACE ST,, ,I,60/33/1.387,201414459,09/06/2014,Mon,1030,ND,CN2E,306A 376A ,,R,W,OF,L ,T,N,X,50,0,0,1,69,,1600929,5448826
Tasman District,GREENWOOD ST,, ,I,60/33/1.584,201416955,07/10/2014,Tue,1605,NB,CE1,306A 351A ,,R,D,BF,F ,X,G,R,50,0,0,1,84,,1600936,5449022
Tasman District,60/33/1.594,10,N, ,PAH ST,201418508,05/12/2014,Fri,1200,NF,CE1E,341A 927 ,,R,D,BF,F ,D,N,C,50,0,0,1,37,,1600937,5449032
Tasman District,60/33/1.614,30,N, ,PAH ST,201445756,07/08/2014,Thu,1145,JA,CN1C,308B 423B 926 ,,R,D,O ,F ,D,N,C,50,0,0,0,,,1600938,5449052
Tasman District,60/33/2.729,, ,I,STAPLES ST,201450809,17/12/2014,Wed,1445,JA,VS1C,302B 375B ,,S,W,OF,H ,T,G,C,80,0,0,0,,,1601041,5450153
Tasman District,60/33/3.624,, ,A,MOTUEKA BR S,201448079,13/11/2014,Thu,1805,DA,CS1,111A 131A 632A ,P,M,D,B ,F , , ,C,80,0,0,0,,,1601010,5451041
Tasman District,60/42/0.463,20,W, ,RIWAKA-SANDY BAY ROAD,201440316,12/07/2014,Sat,1110,CB,CE1,130A 358A 801 ,V,R,W,O ,L , , ,C,100,0,0,0,,,1598614,5454257
Tasman District,60/42/1.667,850,E, ,RIWAKA VALLEY ROAD,201412506,12/04/2014,Sat,1945,EC,CS1,195A 801 911 ,W,R,W,TN,L , , ,C,100,0,1,0,,,1597525,5454667
Tasman District,60/42/2.567,50,N, ,RIWAKA VALLEY ROAD,201437975,10/06/2014,Tue,1120,BB,CN1C,123A ,,M,W,O ,F , ,N,C,100,0,0,0,,,1596927,5455225
Tasman District,60/42/9.169,5000,N, ,BATES ROAD,201450808,18/12/2014,Thu,1210,DA,CS1,111A 131A ,,S,W,ON,L , ,N,C,100,0,0,0,,,1594040,5458311
Tasman District,60/42/9.618,3500,E, ,CANAAN ROAD,201412556,05/03/2014,Wed,1550,DA,MN1C,129A 197A 404A ,G,M,D,B ,F , , ,C,100,0,1,0,,,1593828,5458446
Tasman District,60/56/0.2,200,W, ,CANAAN ROAD,201439970,02/07/2014,Wed,1950,DB,4W1,135A 802 ,X,M,I,DO,SF, ,N,C,100,0,0,0,,,1590979,5459012
Tasman District,60/56/1.552,500,S, ,BATES ROAD,201430827,19/01/2014,Sun,1500,GE,CE1C,160A 333A 929 ,,M,D,BN,F ,D,N,C,100,0,0,0,,,1589936,5458818
Tasman District,60/56/8.213,2600,N, ,EUREKA BEND,201410571,16/02/2014,Sun,1505,DA,CN1,131A 410A 692A ,,M,D,BN,F , ,N,C,100,0,0,2,,,1587272,5458374
Tasman District,60/56/12.277,1600,E, ,AARON CREEK ROAD,201410901,16/02/2014,Sun,1357,DB,CW1,197A ,F,S,D,BN,F , ,N,C,100,0,0,1,,,1586448,5457644
Tasman District,60/70/3.565,1700,S, ,EAST TAKAKA ROAD,201436246,11/05/2014,Sun,930,DA,VS1,129A 131A 404A ,F,E,D,B ,F , , ,C,100,0,0,0,,,1585333,5460934
Tasman District,60/70/12.086,400,S, ,PIGVILLE ROAD,201445062,19/10/2014,Sun,1240,DB,CS1,131A 404A ,C,M,W,O ,L , ,N,C,100,0,0,0,,,1583668,5468322
Tasman District,60/70/12.156,330,S, ,PIGVILLE ROAD,201415449,06/09/2014,Sat,250,DB,4N1,111A 131A 351A ,,S,D,DN,F , , ,C,100,0,0,3,,,1583600,5468336
Tasman District,60/70/15.818,1000,S, ,HAMAMA ROAD,201410239,22/01/2014,Wed,520,CB,4S1,112A 500A ,CF,R,D,DN,F , ,N,C,100,0,0,1,,,1583880,5471695
Tasman District,60/70/17.288,470,N, ,HAMAMA ROAD,201443435,22/09/2014,Mon,1135,CB,CN1,129A 350A ,FV,R,D,B ,F , ,N,C,100,0,0,0,,,1583724,5473021
Tasman District,60/89/1.574,100,S, ,DODSON ROAD N,201446604,29/10/2014,Wed,2130,EC,CN1,911,W,R,D,DN,F , , ,C,100,0,0,0,,,1584493,5475407
Tasman District,60/89/3.006,100,S, ,MOTUPIPI ST,201413204,28/05/2014,Wed,1430,GB,PS14,175B 370B 927 ,,R,D,B ,F ,D,N,C,50,0,0,1,,,1583690,5476575
Tasman District,60/89/3.356,250,N, ,MOTUPIPI ST,201412449,13/04/2014,Sun,1355,NA,CS1E,712B 713B 726B ,,R,D,O ,F , , ,C,50,0,0,1,3,,1583669,5476913
Tasman District,60/89/3.38,150,S, ,REILLY ST,201413075,21/03/2014,Fri,1210,EA,CN1CE,129A 385A 721C ,Q,R,D,BF,F , ,N,C,50,0,0,1,72,,1583671,5476937
Tasman District,60/89/4.203,100,S, ,EDINBURGH ST,201440540,14/07/2014,Mon,2030,FA,VN1C,357A 512A ,,R,D,DO,F , , ,C,50,0,0,0,,,1583768,5477754
Tasman District,60/103/1.35,900,W, ,WARD HOLMES ROAD,201410382,01/02/2014,Sat,1255,BA,CE14,129A 404A ,,R,D,BN,F , ,N,C,100,0,0,4,,,1577003,5484825
Tasman District,60/103/4.688,50,N, ,ONEKAKA IRON WORKS ROAD,201417152,24/11/2014,Mon,1400,CA,CS1,129A 130A 404A ,C,R,D,B ,F , , ,C,100,0,0,2,,,1575169,5487533
Tasman District,60/103/4.938,300,N, ,ONEKAKA IRON WORKS ROAD,201433194,04/04/2014,Fri,2000,EA,CN1C,129A ,M,E,D,DO,F , , ,C,100,0,0,0,,,1575065,5487761
Tasman District,63/84/4.089,130,W, ,KORERE-TOPHOUSE ROAD,201414254,23/02/2014,Sun,1100,FA,MW1M,181A 330A ,V,R,D,B ,F , ,N,C,100,0,1,1,,,1591046,5373995
Tasman District,63/92/8.079,, ,A,SPEARGRASS CRK BR,201412411,16/02/2014,Sun,1344,DB,MN1,131A ,,S,D,B ,F , , ,C,100,0,1,1,,,1581017,5375208
Tasman District,65/0/8.458,2600,N, ,HUTCHISON BR,201416711,11/10/2014,Sat,1921,BF,VN1T,129A 131A ,,M,D,B ,F , , ,C,100,0,1,0,,,1537471,5367636
Tasman District,65/0/13.195,800,S, ,LOWER MARUIA BRIDGE,201450303,14/12/2014,Sun,1340,DB,VN1,195A ,F,E,D,BN,F , ,N,C,100,0,0,0,,,1537474,5363160
Tasman District,65/0/16.161,200,N, ,PEA SOUP BR,201417970,19/12/2014,Fri,1430,CA,4N1,130A 410A ,,R,D,B ,F , , ,C,100,0,1,0,,,1537074,5360413
Tasman District,65/17/0.6,600,S, ,PEA SOUP ROAD,201447309,31/10/2014,Fri,400,DB,CS1,110A 129A ,FV,E,W,DN,H , ,N,C,100,0,0,0,,,1536495,5359756
Tasman District,65/17/9,9000,S, ,PEA SOUP ROAD,201443197,12/08/2014,Tue,2345,CA,TN1,129A ,,R,W,DN,L , , ,C,100,0,0,0,,,1534077,5352997
Tasman District,65/17/9.374,30,N, ,RUFFE CREEK BR,201437707,11/05/2014,Sun,1530,FD,VN1C,112A 181A 331A ,,R,D,ON,F , , ,C,100,0,0,0,,,1534080,5352625
Tasman District,65/17/19.307,300,N, ,MARUIA SADDLE ROAD,201443018,08/09/2014,Mon,345,EC,CS1,191A 195A 912 ,W,R,D,DN,F , , ,C,100,0,0,0,,,1538540,5344463
Tasman District,65/36/3.853,3000,N, ,CREIGHTON ROAD,201410217,01/01/2014,Wed,1430,DB,CS1,104A 330A 410A ,C,M,W,O ,L , ,N,C,100,0,1,4,,,1537026,5341187
Taupo District,A C BATHS AVENUE,, ,I,TAUHARA ROAD,201415496,26/07/2014,Sat,2150,DA,MS1,104A 111A 131A 402A ,,E,D,DO,F ,X,G,C,50,0,0,1,,,1869069,5714114
Taupo District,ACACIA BAY ROAD,, ,I,ALBERTA ST,201410677,02/03/2014,Sun,1400,LB,CS14,303B 353B ,,R,D,B ,F ,T,G,P,50,0,0,3,,,1863795,5712206
Taupo District,ACACIA BAY ROAD,30,S, ,WILY TERRACE S,201418166,29/12/2014,Mon,2211,DA,CE1,102A 111A 131A 801 ,T,S,W,DN,L , , ,C,50,0,0,1,,,1863172,5711145
Taupo District,ARATIATIA ROAD,2000,S, ,VIEW ROAD,201445713,03/10/2014,Fri,511,DA,4N1,195A 350A ,C,E,D,DN,F , ,N,C,100,0,0,0,,,1872721,5718524
Taupo District,ARROWSMITH AVENUE,, ,I,SHEPHERD ROAD,201431106,18/02/2014,Tue,852,HA,CS1V,302B 375B ,,R,D,O ,F ,X,G,C,50,0,0,0,,,1869302,5710895
Taupo District,ARTHUR CRESCENT,300,S, ,INVERGARRY ROAD S,201436392,03/04/2014,Thu,1318,MO,VN1,371A 929 ,P,R,D,BF,F ,D,N,C,50,0,0,0,,,1870219,5711945
Taupo District,BROADLANDS ROAD,1000,W, ,CENTENNIAL DRIVE,201445417,27/09/2014,Sat,1430,CB,CW1,130A 358A ,F,R,D,O ,F , , ,C,100,0,0,0,,,1872493,5714399
Taupo District,BROADLANDS ROAD,40,E, ,MIRO ST,201431538,20/01/2014,Mon,1325,BF,CW1V,131A 800 801 ,,E,W,OO,L , , ,C,70,0,0,0,,,1870388,5713732
Taupo District,BROADLANDS ROAD,100,E, ,MIRO ST,201433773,04/04/2014,Fri,817,MD,TE1T,129A 902 929 ,,R,D,B ,F ,D,N,L,70,0,0,0,,,1870447,5713743
Taupo District,BROADLANDS ROAD,, ,I,MIRO ST,201431388,03/03/2014,Mon,1530,LB,4W1V,303B 353B ,,E,D,OF,F ,T,G,C,50,0,0,0,,,1870353,5713712
Taupo District,BROADLANDS ROAD,, ,I,OFF ROAD HIGHWAY,201449346,09/12/2014,Tue,1120,HA,CS1T,301B 375B ,,R,D,O ,F ,X,S,L,100,0,0,0,,,1874168,5715994
Taupo District,BROADLANDS ROAD,2800,S, ,OHAAKI ROAD,201415659,13/09/2014,Sat,1100,DA,CS1,101A 131A 404A ,T,M,W,O ,L , ,N,C,100,0,0,1,,,1889132,5725980
Taupo District,BROADLANDS ROAD,2930,S, ,OHAAKI ROAD,201412742,01/05/2014,Thu,1543,DA,CS1,129A 137A ,T,E,D,BN,F , ,N,C,100,0,0,1,,,1889095,5725855
Taupo District,BROADLANDS ROAD,1200,N, ,TIVERTON DOWNS ROAD,201413709,24/05/2014,Sat,200,DA,CS1,137A ,CT,E,W,DN,L , ,N,C,100,0,1,1,,,1887775,5724116
Taupo District,BROADLANDS ROAD,200,E, ,VIEW ROAD,201445419,27/09/2014,Sat,446,EC,CE1,912,W,R,D,DN,F , , ,C,100,0,0,0,,,1874912,5716574
Taupo District,CENTENNIAL DRIVE,500,E, ,A C BATHS AVENUE,201438873,10/06/2014,Tue,1100,BB,CW1C,123A ,F,M,W,ON,L , ,N,C,100,0,0,0,,,1869648,5714669
Taupo District,CENTENNIAL DRIVE,, ,I,CENTENNIAL OFF SBD,201411242,11/03/2014,Tue,1724,KB,TE1T,302B ,,R,D,B ,F ,T,G,C,100,0,0,1,,,1870212,5715469
Taupo District,CENTENNIAL DRIVE,500,E, ,RAKAUNUI ROAD,201442084,01/08/2014,Fri,1150,DA,CE1,103A 111A 131A 813 817 ,,M,D,BN,F , ,N,C,100,0,0,0,,,1871743,5715752
Taupo District,CENTENNIAL DRIVE,, ,I,RAKAUNUI ROAD,201450837,11/11/2014,Tue,1721,DA,CS2,433A ,F,R,W,OF,L ,T,G,C,100,0,0,0,,,1871252,5715699
Taupo District,CENTENNIAL DRIVE,650,E, ,SPA ROAD,201446766,03/11/2014,Mon,851,DB,CW1,110A 131A ,F,M,W,O ,F , ,N,L,100,0,0,0,,,1869770,5714746
Taupo District,DELANY DRIVE,15,W, ,CENTENNIAL DRIVE,201410779,05/04/2014,Sat,1331,NB,CE1E,713B ,,R,D,B ,F ,T,G,C,50,0,0,1,15,,1869844,5715286
Taupo District,DUNCAN ST,, ,I,SCANNELL ST,201412941,19/04/2014,Sat,2208,DB,PW2V,103A 131A ,M,M,W,DO,L ,T,G,N,50,0,0,1,,,1868351,5713589
Taupo District,EASTERN TAUPO ARTIERIAL,620,N, ,BROADLANDS ON NBD,201441858,28/07/2014,Mon,1240,DB,CN1,131A 615A ,,M,D,B ,F , , ,L,100,0,0,0,,,1871139,5714539
Taupo District,EASTERN TAUPO ARTIERIAL,200,N, ,BROADLANDS ROAD,201434243,13/03/2014,Thu,2050,QG,CN1,130A 687A ,,R,D,DO,F , , ,L,100,0,0,0,,,1871032,5714032
Taupo District,EASTERN TAUPO ARTIERIAL,, ,I,SH 5,201434181,09/04/2014,Wed,340,GF,CS1C,131A 131B 801 ,ISI,E,W,DO,L ,R,G,R,100,0,0,0,,,1870619,5711432
Taupo District,EASTERN TAUPO ARTIERIAL,, ,I,SH 5,201431662,27/01/2014,Mon,135,FB,CS1C,181A ,,R,W,DO,L ,R,G,C,100,0,0,0,,,1870619,5711437
Taupo District,ELIZABETH ST,120,E, ,HATTON ST,201439707,27/06/2014,Fri,2250,DA,CE1C,111A 131A ,M,E,W,DO,F , , ,N,50,0,0,0,,,1869903,5713672
Taupo District,ELIZABETH ST,50,W, ,JOHN ST,201412220,09/05/2014,Fri,745,EA,CE14,104A 363A 902 ,M,R,W,BF,F , ,N, ,50,0,0,1,,,1869503,5713712
Taupo District,FLETCHER ST,20,N, ,ROBERTS ST,201434979,25/04/2014,Fri,1145,QD,CS1,428A ,P,R,D,OF,F ,T,N,N,50,0,0,0,,,1867709,5712981
Taupo District,FOREST ROAD,1000,N, ,ORUANUI ROAD,201445714,20/10/2014,Mon,1235,DA,CN1,129A 134A 804 ,C,M,D,B ,F , ,N,N,100,0,0,0,,,1863368,5727143
Taupo District,FOREST ROAD,1300,N, ,ORUANUI ROAD,201413651,14/06/2014,Sat,850,DA,CN1,135A 802 ,V,S,I,B ,FF, , ,C,100,0,0,1,,,1863248,5727413
Taupo District,GASCOIGNE ST,, ,I,TAMAMUTU ST,201410648,28/02/2014,Fri,955,MB,SS1V,534A 372B ,,R,D,B ,F ,T,N,C,50,0,1,0,,38,1867152,5713597
Taupo District,GILLIES AVENUE,, ,I,NGAMOTU ROAD,201439356,13/05/2014,Tue,1245,JA,CW1C,375B ,,R,D,O ,F ,T,G,C,50,0,0,0,,,1868568,5712747
