TLANAME,CRASHDATE,CRASHDOW,CRASHTIME,MVMT,VEHICLES,CAUSES,OBJECTSSTRUCK,ROADCURVE,ROADWET,LIGHT,WTHRa,JUNCTYPE,TRAFCTRL,ROADMARK,SPDLIM,CRASHFATALCNT,CRASHSEVCNT,CRASHMINCNT,EASTING,NORTHING
Auckland,13/06/2014,Fri,2310,BC,CN2C,122A 414A ,,E,D,DO,F ,T,T,N,50,0,0,1,1764279,5908979
Auckland,11/07/2014,Fri,2215,FD,CS1CC,104A 130A ,,R,D,DO,F ,T,T,L,50,0,0,0,1763386,5908453
Auckland,01/02/2014,Sat,857,LB,CS1C,303B 375B ,,R,D,BF,F ,T,T,L,50,0,2,0,1763378,5908440
Auckland,12/12/2014,Fri,1700,FE,CS1C,181A 410A ,,R,D,O ,F ,T,T,R,50,0,0,0,1763378,5908440
Auckland,28/05/2014,Wed,615,FE,CN1CC,331A 645A ,,R,D,OF,F ,T,T,C,50,0,0,1,1763378,5908440
Auckland,10/06/2014,Tue,1811,LB,CS1C,303B 334B 901 ,,R,W,DO,H ,Y,T,C,50,0,0,0,1763378,5908440
Auckland,29/11/2014,Sat,1125,LB,CS1C,303B ,,R,D,BF,F ,T,T,L,50,0,0,1,1763378,5908440
Auckland,08/12/2014,Mon,1905,DC,CE2C,130A 653A ,,R,D,TO,F ,T,S,C,50,0,0,0,1763442,5908545
Auckland,03/03/2014,Mon,745,FD,TE1C,353A 385A ,,R,D,BF,F ,T,T,C,50,0,0,0,1764192,5908968
Auckland,01/11/2014,Sat,2314,LB,VE1C,104B 303B 929 ,,R,D,DO,F ,D,N,C,50,0,1,0,1764130,5908949
Auckland,20/03/2014,Thu,550,EA,CE1V,129A ,M,R,D,DO,F , , ,L,50,0,0,0,1763994,5908915
Auckland,11/04/2014,Fri,1440,GF,CW1T,386A 503A ,,E,D,O ,F ,T,T,C,50,0,0,0,1763695,5908892
Auckland,08/10/2014,Wed,825,LB,CE1C,303B 322B ,,R,D,O ,F ,X,T,C,50,0,0,0,1763695,5908892
Auckland,04/05/2014,Sun,2221,DB,CW2,103A 131A ,,M,D,DO,F ,T,N,C,50,0,0,0,1757088,5944854
Auckland,22/09/2014,Mon,1000,BO,CE2S,434A ,,R,D,B ,F ,T,N,C,50,0,0,1,1742991,5921376
Auckland,16/02/2014,Sun,2359,EA,CS1C,129A ,M,R,D,DO,L , , ,C,50,0,0,0,1752729,5928588
Auckland,27/07/2014,Sun,1800,FD,CW1C,181A ,,R,W,OF,F ,T,N,P,50,0,0,0,1753177,5928760
Auckland,29/03/2014,Sat,755,DA,CW1,136A 350A 620A ,S,E,D,BF,F ,X,T,C,50,0,0,0,1753157,5928764
Auckland,08/01/2014,Wed,707,JA,TW1C,322A ,,E,D,BF,F ,T,T,C,50,0,0,0,1753157,5928764
Auckland,21/11/2014,Fri,1920,MA,CW1C,381B ,,R,D,BF,F , ,N,C,50,0,0,1,1753576,5928789
Auckland,23/11/2014,Sun,51,DA,CN1,103A 111A 131A ,,M,W,DO,L ,T,G,C,50,0,0,0,1752192,5928168
Auckland,07/06/2014,Sat,408,CC,CW1CC,101A 410A 801 ,M,R,W,DO,L , , ,C,50,0,0,1,1752438,5928270
Auckland,01/05/2014,Thu,1718,FE,CW1C,110A 331A ,G,R,D,TO,F ,T,T,C,100,0,0,0,1767780,5903864
Auckland,08/09/2014,Mon,950,EA,4N1C,129A ,M,R,D,BF,F , ,N,C,50,0,0,0,1758367,5917371
Auckland,08/06/2014,Sun,1300,FD,CN1C,331A 352A ,,R,D,BF,F ,X,G,P,50,0,0,0,1758092,5915397
Auckland,09/04/2014,Wed,710,NA,CN1E,711B 712B ,,R,D,BF,F ,T,N,C,50,0,0,1,1758095,5915407
Auckland,26/12/2014,Fri,2145,MO,CS1,101A 112A 136A 613A ,P,R,D,DO,F ,T,G,P,50,0,0,0,1758090,5915387
Auckland,26/05/2014,Mon,2217,FA,CN1C,181A 331A ,,R,D,DO,F , ,N,C,50,0,0,2,1758212,5916153
Auckland,11/12/2014,Thu,1436,MA,BE1C,373A 671A ,,R,D, F,  , ,N,C,50,0,0,0,1758222,5916238
Auckland,10/02/2014,Mon,1743,BE,CS1C,125A 410A ,,R,D,B ,F ,T,G,P,50,0,0,2,1758210,5916139
Auckland,05/05/2014,Mon,1545,FD,CS1C,181A ,,R,W,OF,F ,T,G,C,50,0,0,0,1758210,5916139
Auckland,13/10/2014,Mon,1800,HA,CN1C,302A 375A ,,E,D,B ,F ,R,G,C,50,0,0,0,1758227,5913409
Auckland,24/09/2014,Wed,1220,EC,CN1C,129A 386A ,M,R,D,B ,F ,T,G,C,50,0,0,0,1758088,5915374
Auckland,14/01/2014,Tue,800,NA,CN1E,711B 714B ,,R,D,B ,F , , ,C,50,0,0,1,1758324,5917155
Auckland,19/06/2014,Thu,930,MA,MN1C,373B 671B ,,R,D,BF,F , ,N,P,50,0,0,0,1758325,5917160
Auckland,12/06/2014,Thu,1756,FD,CS1C,181A 331A ,,R,D,DO,F , , ,C,70,0,0,0,1758333,5917200
Auckland,07/03/2014,Fri,745,GB,CN1C,172B ,,R,D,TF,F ,T,G,P,50,0,0,0,1758193,5915991
Auckland,20/01/2014,Mon,1500,FD,VS1CC,181A 350A ,,R,D,O ,F ,T,G,C,50,0,1,0,1757988,5914846
Auckland,27/11/2014,Thu,1540,AO,CN1C,129A ,,R,D,B ,F , , ,P,50,0,0,0,1758243,5916556
Auckland,05/05/2014,Mon,810,FD,PN1C,181A ,,R,D,O ,F ,T,G,C,50,0,0,0,1758244,5916571
Auckland,27/08/2014,Wed,1837,FD,CN1CC,181A ,,R,D,DO,F ,T,S,C,50,0,0,0,1758055,5915218
Auckland,12/12/2014,Fri,1615,AC,CN14,372A ,,R,D,BF,F ,T,G,C,50,0,0,0,1758055,5915208
Auckland,27/04/2014,Sun,1700,NA,CS1E,194A 711B ,,R,D,O ,F , , ,C,50,0,0,1,1769435,5880476
Auckland,08/08/2014,Fri,1045,EA,CN1V,129A 341A ,M,R,D,BF,F , ,N,P,50,0,0,1,1769415,5880594
Auckland,17/12/2014,Wed,1740,LB,CS1C,303B 377B ,,R,W,TF,L ,T,G,C,50,0,0,0,1758011,5914933
Auckland,01/08/2014,Fri,1640,LB,VS1C,303B 377B ,,R,D,BF,F ,T,G,C,50,0,0,0,1758011,5914933
Auckland,07/11/2014,Fri,815,HA,SN1V,204A 308B 929 ,,R,D,BF,F ,D,N,C,50,0,1,0,1758062,5914336
Auckland,10/09/2014,Wed,1937,FD,CS1CC,181A 507A ,,R,D,DO,F ,M,T,C,50,0,0,0,1758114,5915506
Auckland,28/04/2014,Mon,817,NA,CS1E,713B ,,R,D,B ,F ,X,T,P,50,0,1,0,1758115,5915516
Auckland,18/07/2014,Fri,2030,NB,CS1E,711B 720B ,,R,D,DO,L ,M,T,C,50,0,0,0,1758115,5915516
Auckland,09/06/2014,Mon,1250,NA,CS1E,711B ,,R,D,OF,F , ,N,C,50,0,0,0,1758119,5915535
Auckland,11/12/2014,Thu,1130,AO,CS1V,381A ,,R,D,BF,F , ,N,C,50,0,0,0,1758127,5915585
Auckland,25/09/2014,Thu,949,LB,CS14,303B 375B 929 ,,R,D,B ,F ,D, ,P,50,0,0,2,1758130,5915604
Auckland,05/03/2014,Wed,1550,AA,CN1C,382A ,,R,D,BF,F , ,N,C,50,0,0,0,1758107,5915466
Auckland,26/03/2014,Wed,905,MB,CS1C,303B 375B ,,R,D,BF,F , ,N,C,50,0,0,0,1758105,5915457
Auckland,01/04/2014,Tue,1745,NA,CN1E,711B 714B ,,R,D,B ,F , , ,P,50,0,0,1,1758102,5915437
Auckland,13/06/2014,Fri,745,AA,CN1C,353A 372A ,,R,D,BF,F , ,N,C,50,0,0,0,1758079,5915340
Auckland,04/09/2014,Thu,1730,FE,CN1C,181A ,,R,D,DO,F ,X,T,C,50,0,0,0,1758110,5915486
Auckland,27/06/2014,Fri,1700,GF,MW2C,381A ,,R,D,BF,F ,X,T,C,60,0,0,0,1758110,5915486
Auckland,04/12/2014,Thu,1250,FE,CN1CC,181A ,,R,D,OF,F ,X,T,C,50,0,0,1,1758110,5915486
Auckland,20/04/2014,Sun,2030,FE,CN1CC,181A 331A 402A ,,R,D,DO,F ,X,T,P,50,0,0,0,1758110,5915486
Auckland,03/05/2014,Sat,1320,AC,CW2C,159A ,,R,D,B ,F ,X,T,R,50,0,0,0,1758110,5915486
Auckland,22/01/2014,Wed,1510,GA,CS1C,181A 331A ,,R,D,B ,F ,X,T,C,50,0,0,1,1758110,5915486
Auckland,03/09/2014,Wed,1930,AO,TN1C,129A ,,R,D,O ,L ,X,T,C,50,0,0,0,1758110,5915486
Auckland,25/06/2014,Wed,1520,FD,CN14,331A 352A ,,R,W,OF,L ,T,G,C,50,0,0,0,1769369,5880861
Auckland,19/12/2014,Fri,1045,JA,CN1C,173A 927 ,,R,D,B ,F ,D,N,C,50,0,0,0,1769377,5880807
Auckland,21/10/2014,Tue,1320,FD,CN1VVC,331A 352A ,,R,D,OF,F , ,N,P,50,0,0,3,1758226,5916291
Auckland,30/08/2014,Sat,2225,FD,CN14C,181A 359A 181B ,,R,W,DO,H ,T,N,C,50,0,0,1,1758222,5916241
Auckland,19/06/2014,Thu,1515,AA,CS1C,372A ,,R,D,B ,F ,T,G,C,50,0,0,0,1758208,5916114
Auckland,26/02/2014,Wed,919,NA,TN1E,711B ,,R,D,BF,F ,T,G,P,50,0,1,0,1758151,5915728
Auckland,01/12/2014,Mon,1428,EE,SN1C,374B ,M,R,D,BF,F ,T,G,C,50,0,0,0,1758170,5915853
Auckland,24/04/2014,Thu,1300,FD,CN1C,181A ,,R,D,BF,F ,T,G,C,50,0,0,0,1758170,5915853
Auckland,31/03/2014,Mon,1715,AO,CS1C,372A ,,R,D,B ,F , , ,C,50,0,0,0,1758295,5917009
Auckland,27/05/2014,Tue,1200,FD,CN1CCC,181A 181B 181C ,,R,D,B ,F ,T,G,C,50,0,0,2,1758286,5916970
Auckland,31/10/2014,Fri,1525,FC,CN1C,112A 181A 331A ,,R,D,O ,F , , ,X,50,0,0,0,1769350,5880978
Auckland,17/08/2014,Sun,1030,EA,TS14,386A 402A 929 ,M,R,D,B ,F ,D, ,C,50,0,0,0,1769399,5880682
Auckland,28/10/2014,Tue,2038,MA,CN1C,373B ,,R,W,DO,L , ,N,P,50,0,0,0,1758208,5913512
Auckland,14/08/2014,Thu,1155,HA,4S1P,302A ,,E,W,O ,L ,R,G,R,50,0,0,1,1758227,5913409
